Video URL,Title,Likes Count,Comment Count
https://www.youtube.com/watch?v=L61Kbo3y218,Welcome to the World of Audio Computers  Jason Rugolo  TED,5158,481
https://www.youtube.com/watch?v=1Ws3w_ZOmhI,Why US Politics Is Broken  and How To Fix It  Andrew Yang  TED,31455,2497
https://www.youtube.com/watch?v=SCWFVd_FiAU,A Climate Solution The Wisdom Passed Down Through Generations  Louise Mabulo  TED,988,68
https://www.youtube.com/watch?v=p_9eJ3uSP00,Is Your Partner The One Wrong Question  George BlairWest  TED,2588,81
https://www.youtube.com/watch?v=qEJ4hkpQW8E,How the US Is Destroying Young Peoples Future  Scott Galloway  TED,287771,22203
https://www.youtube.com/watch?v=LUn8IjZKBPg,How to Govern AI  Even If Its Hard to Predict  Helen Toner  TED,1510,186
https://www.youtube.com/watch?v=T4Rvj_bBxiA,My Epic Journey Becoming the Fastest Person to Paddle around Australia  Bonnie Hancock  TED,541,12
https://www.youtube.com/watch?v=9_O7qXqrMfE,An Updated Action Plan for Solving the Climate Crisis  Ryan Panchadsaram and Anjali Grover  TED,608,81
https://www.youtube.com/watch?v=0_M_syPuFos,How AI Is Unlocking the Secrets of Nature and the Universe  Demis Hassabis  TED,7548,503
https://www.youtube.com/watch?v=gHvXr6NuqYQ,How to Live With Fire  Oral McGuire  TED,575,16
https://www.youtube.com/watch?v=UXlPKKg4Md0,What TED Will Look Like in 40 Years  According to Sora OpenAIs Unreleased TexttoVideo Model,802,130
https://www.youtube.com/watch?v=wpysFja4zyQ,The Secret Ingredient of Business Success  Pete Stavros  TED,1772,105
https://www.youtube.com/watch?v=Oo2upU6ny-I,The Art of Persuasive Storytelling  Kelly D Parker  TED,1992,54
https://www.youtube.com/watch?v=hwSNbMW6XGY,The Weird and Wonderful Art of Niceaunties  TED,874,147
https://www.youtube.com/watch?v=sgFq4ty8wSI,How to Be an Active Citizen and Spark Change  Gabriel Marmentini  TED,869,34
https://www.youtube.com/watch?v=KKNCiRWd_j0,What Is an AI Anyway  Mustafa Suleyman  TED,26223,3071
https://www.youtube.com/watch?v=8efxcrjdffg,Can Cannabis Help You Sleep Heres the Science  Jen Walsh  TED,2459,359
