Video URL,Title,Likes Count,Comment Count
https://www.youtube.com/watch?v=XG3506g6gCc,Sinn Fein president MaryLou McDonald reacts to being excluded from multiparty talks,34,78
https://www.youtube.com/watch?v=xg_Zr06LsuI,Saturdays Irish Independent Centenary Papers Part 3,0,0
https://www.youtube.com/watch?v=XeZ2jxbKUZs,AIB accused of discriminating against buyers of secondhand homes,3,2
https://www.youtube.com/watch?v=xBdxqrUuIBU,Mass held for soldier Shane Kearney in Killeagh Co Cork,6,1
https://www.youtube.com/watch?v=XB_e0vG5NsQ,Michelle ONeill challenges NI Secretary to do his job,11,2
https://www.youtube.com/watch?v=X1Wz9i4vkZY,Nollaig na mBan when why and how do we celebrate Womens Christmas in Ireland,13,0
https://www.youtube.com/watch?v=x1wf_0lWK1A,Cloneen couples letter reveals their mindset before death,34,18
https://www.youtube.com/watch?v=x04jrUY5lyU,Ministers Helen McEntee and Paschal Donohoe speak on recent Store street incident,49,167
https://www.youtube.com/watch?v=Wx6vzNaJyRM,Untruth or possible Ryan Tubridys Late Late Show exit and the payments audit,3,3
https://www.youtube.com/watch?v=WvZX6ouZvLo,Garda commissioner says civil liberty concerns over body cameras have been addressed,4,5
https://www.youtube.com/watch?v=WtbLAjvurqg,Petrol and diesel prices falling fast,6,0
https://www.youtube.com/watch?v=wRTlpTUrKGo,Nigel Owens calls for sanctions following incident in Wales defeat to Italy,888,219
https://www.youtube.com/watch?v=WRss6vwtp4o,Ireland Thinks Poll,307,429
https://www.youtube.com/watch?v=WQj29kc8ssE,The Sunday Independent Election 2016,0,0
https://www.youtube.com/watch?v=wpa4Uow34_E,Charlie Bird pays tribute to incredible Vicky Phelan,335,52
https://www.youtube.com/watch?v=WOPCesRV03A,IREvENG 40 points in the difference Id say  public predict the score for Ireland v England,8,3
https://www.youtube.com/watch?v=WnBNzWChiq0,Gerry The Monk Hutch photographed after his release,119,133
https://www.youtube.com/watch?v=wlWkVhnsr_w,Funeral of Irish soldier Declan DOC OConnell takes place,22,4
https://www.youtube.com/watch?v=WjISf8nY63E,Bus Éireann celebrates Busáras 70 years of service,8,2
https://www.youtube.com/watch?v=wfLtBci-7Q8,15 Organised Crime Networks under investigation by specialist garda unit,7,0
https://www.youtube.com/watch?v=We2055FeqjA,Thousands of protesters take to OConnell Street calling for an end to housing crisis,3,2
https://www.youtube.com/watch?v=w6GdWTfx_Ds,Cost of a new Government jet,4,3
https://www.youtube.com/watch?v=w1E6s2S9pVM,A march to commemorate the 10th anniversary of the death of Savita Halappanavar launched today,2,1
https://www.youtube.com/watch?v=W-1qUpGXR-U,Varadkar says Europe has highest standard of human rights at World Economic Forum,6,3
https://www.youtube.com/watch?v=W_7QzD_97Q4,Nightmare for residents on Deansgrange Road as they lose parking outside their homes,5,2
https://www.youtube.com/watch?v=vWThHwysFqM,Mother marks recovery from amputation and mastectomy by training for triathlon,9,1
https://www.youtube.com/watch?v=VVnOtXYHEn4,Paula Doyle speaks about why she waived her right to anonymity to name her attacker,5,1
https://www.youtube.com/watch?v=Vr8Ji3Cn4hQ,Charlie Weston New vacant home tax to apply from November 1st,3,6
https://www.youtube.com/watch?v=vl_kzVnIg90,IREvENG Taoiseach Leo Varadkar and Matt Barrett celebrate Irelands Grand Slam in Washington,18,40
https://www.youtube.com/watch?v=VKxmCjaGW4s,Members of Russian speaking community hold protest outside Ukraine embassy,25,23
https://www.youtube.com/watch?v=vIEeIUAeKXY,Micheál Martin says drug use is linked to violent attacks and must be tackled,3,11
https://www.youtube.com/watch?v=vgXUZ718FPg,Taoiseach Leo Varadkar visits US ahead of St Patricks Day,10,48
https://www.youtube.com/watch?v=vFIVEygqW5s,A firm that manages mortgages sold by banks to vulture funds is hitting a number of its customers,5,2
https://www.youtube.com/watch?v=Ve1cwd9PXZY,Darragh OBrien Homelessness remains Governments number one challenge,1,1
https://www.youtube.com/watch?v=VC4pK0g4Bcg,Why women dont get checked for cervical cancer,2,1
https://www.youtube.com/watch?v=v8el_pK4MDI,Paschal Donohoe apologises for not declaring election expenses,5,17
https://www.youtube.com/watch?v=V5NlrHcSQ5k,Hospital trolley numbers for your local hospital,2,0
https://www.youtube.com/watch?v=UZHKS2NCfEU,Paedophile hunters defend methods after RTE TV producer admits child sex offences,929,350
https://www.youtube.com/watch?v=uyBcoFd-feA,More than 100000 children missed out on school dental checks last year,3,0
https://www.youtube.com/watch?v=UYaJbEy0_Jw,Keir Starmer mocks Liz Truss for losing to a lettuce and attacks Rishi Sunak on nondom status,33,1
https://www.youtube.com/watch?v=UT84Eflquos,Remembering Veronica  Truth in the line of fire,3,0
https://www.youtube.com/watch?v=UnDJMjGM0gU,Father and son in the Irish defence forces speak about their UN deployment in Lebanon,32,12
https://www.youtube.com/watch?v=UlyT12387xg,Vicky Phelan Tribute,26,3
https://www.youtube.com/watch?v=ULacDsXFxGo,Hundreds brave the sea for 40th annual New Year charity swim in Bray,14,3
https://www.youtube.com/watch?v=ukAS73_O9uY,Elections 2024 What we know so far,41,46
https://www.youtube.com/watch?v=uJmTg9fDCV8,AIB cancelled direct debits for Ulster Bank tracker mortgages,2,0
https://www.youtube.com/watch?v=uizyXioorEo,Thousands attend protest in Limerick against hospital overcrowding,31,25
https://www.youtube.com/watch?v=uGrH01tcH2g,Helen McEntee calls for increased implementation of averagespeed cameras,4,15
